review_clean,emotion_label,label,fold
"Rating: 5. Kategori: Men's Fashion. Teks: mantap, nyaman dipake, bahan premium, semoga awet dan selalu diskon harganya",happy,0,3
Rating: 1. Kategori: Other Products. Teks: not recommended seller,fear,3,1
Rating: 5. Kategori: Property. Teks: order yang ketiga. gercep. barang oke. pelayanan juga oke,love,1,4
Rating: 5. Kategori: Kitchen. Teks: material produk bagus kualitas produk bagus produk sesuai produk original,happy,0,3
"Rating: 5. Kategori: Beauty. Teks: proses pesanan cepat. packaging aman . packaging rapi. hasilnya matte. aplikator mudah dipakai. thank you,beli lg ah warna lain?",happy,0,0
"Rating: 5. Kategori: Carpentry. Teks: barang sesuai dengan pesanan, seller responsif, pengiriman cepat. terimakasih seller dan tokopedia, semoga sukses selalu.",happy,0,1
"Rating: 1. Kategori: Carpentry. Teks: saya pesan yang gold tengah,tp yang datang putih,barang tidak sesuai,kecewa",sadness,4,1
Rating: 1. Kategori: Automotive. Teks: sampah banget mohon jangan di beli produk se sampah ini,anger,2,2
Rating: 2. Kategori: Phones and Tablets. Teks: aku baru pakai sebentar patah,sadness,4,2
Rating: 1. Kategori: Food and Drink. Teks: kali ini dimsum nya hancur,sadness,4,4
Rating: 4. Kategori: Beauty. Teks: barangnya cukup bagus,happy,0,2
Rating: 1. Kategori: Toys and Hobbies. Teks: parah ini toko tidak ada tanggung jawab nya,fear,3,0
Rating: 1. Kategori: Sport. Teks: barangnya kurang satu,sadness,4,4
Rating: 1. Kategori: Kids and Baby Fashion. Teks: barang tidak sesuai dengan pesanan,fear,3,4
"Rating: 5. Kategori: Health. Teks: seller ramah dan informatif, proses dan delivery cepat, packing rapih dan secure. thanks for the sample bonus.",happy,0,3
"Rating: 5. Kategori: Tour and Travel. Teks: proses cepat, kartu sim card dapat digunakan di pulau jeju dengan lancar tanpa ada halangan, makasih kenikura ?",happy,0,1
Rating: 1. Kategori: Other Products. Teks: alat linting nya patah rusak.,fear,3,3
"Rating: 1. Kategori: Computers and Laptops. Teks: barang baru datang pertma saya coba di samsung a52 bisa terbaca,baru saya pasang di cctv ternyta tidak bisa.penasran saya coba di samsung m30 juga tidak bisa,pensran lagi saya coba di oppo a15 ternyta tidak bisa juga.masih pensran saya coba lagi disamsung a52 ternyta dh tidak bisa.seumur umur baru ini saya kasih bintang 1,klaim garansi ternyta ribet juga.kapok saya belnja di apliksi ini maupun toko ini,masih enkn tko seblah.komplain kepenjual disurh komplain ke toped,komplain toped disurh komplain dulu gimna baiknuy sama penjual.hadeh.pok kapok saya.",fear,3,2
Rating: 1. Kategori: Carpentry. Teks: order yang dual glass dikirim yang mono hddhh tidak jelas,anger,2,2
"Rating: 1. Kategori: Gaming. Teks: masak barangnya yang di kirim rusak. tidak bisa di gunakan. dan orangnya tidak ngerespon chat saya,dan saya minta ganti tidak mau yaudah deh biar tuhan yang iklaskan",fear,3,2
"Rating: 5. Kategori: Sport. Teks: produk yang diterima lengkap. lampunya terang. pas di kepala. tidak sempet foto, barang bagus, proses cepat. penjual respon nya melambay. terima kasih",love,1,4
"Rating: 5. Kategori: Food and Drink. Teks: ini pembelian ke 5 krupuknya mantap, pengirimannya cepat dan tidak ada yang rusak. terima kasih kepada penjual dan kurir sicepat",love,1,1
"Rating: 4. Kategori: Women's Fashion. Teks: barang diterima dengan baik dan di packing rapi, sesuai deskripsi, ada jahitan kurang rapi di bagian kaki tapi no probs",happy,0,2
Rating: 5. Kategori: Tour and Travel. Teks: mantap.jgn ragu2.langsung saja booking.recommended.,love,1,1
Rating: 1. Kategori: Other Products. Teks: koq dibungkus bubble doank tanpa kardus. saya kan jg bayar kardus bubble sis,anger,2,1
Rating: 4. Kategori: Electronics. Teks: barangnya original. mutu terjamin sni. gampang dipakai. hemat listrik. modelnya keren. hemat listrik,happy,0,4
Rating: 5. Kategori: Automotive. Teks: makasih. penjual responsif. barang diterima dengan aman. semoga awet,happy,0,4
Rating: 1. Kategori: Muslim Fashion. Teks: yang dikirim russakkkkk guys ampun dahh,anger,2,0
Rating: 5. Kategori: Books. Teks: pengiriman cepat aman banyak bubble wrap. harga pun lebih murah daripada competitor. mantap.,happy,0,3
Rating: 5. Kategori: Kitchen. Teks: material produk bagus. ukuran produk sesuai. produk sesuai. kualitas produk bagus.,happy,0,2
Rating: 5. Kategori: Computers and Laptops. Teks: mantap banget kualitas beneran sama kaya webcam sejutaan,love,1,0
Rating: 1. Kategori: Household. Teks: barang yang dikirim patah tdk bisa digunakan,sadness,4,4
Rating: 5. Kategori: Muslim Fashion. Teks: bagus banget ?,love,1,0
Rating: 1. Kategori: Body Care. Teks: admin slow response. konfirmasi ketersediaan barang lama sekali. bonus gift yang dikirim juga tidak sesuai,fear,3,1
Rating: 2. Kategori: Muslim Fashion. Teks: not recommend tidak sesuai sama harga beli di toko lain dengan harga sama kualitas jauh maaf review jujur,fear,3,2
"Rating: 1. Kategori: Computers and Laptops. Teks: saran saja buat temen temen yang beli disini , jangan buang box nya simpan terus biar kalau baru beli terus rusak bisa di claim garansinya,",fear,3,3
Rating: 5. Kategori: Sport. Teks: sesuai pesanan mantap,happy,0,2
"Rating: 5. Kategori: Mother and Baby. Teks: packing super aman, dan rapih. per kaleng, per 1 kardus yang di lapisi bubble wrap tebal pada kaleng nya, lalu kardus dijadikan 1. awalnya sempat ragu, aman tidak pesan susu pakai jasa kirim reguler, karena biasa pakai instant, dan ternyata alhamdulillah tidak penyok sama sekali pesan 2 kaleng. sukses selalu seller.",happy,0,3
"Rating: 1. Kategori: Party Supplies and Craft. Teks: beli 6 cuma dikirim 5, males complain ?",anger,2,1
"Rating: 3. Kategori: Women's Fashion. Teks: harganya terlalu mahal untuk kualitas setipis itu, tapi gpp deh semoga nanti lebih murah",sadness,4,2
Rating: 1. Kategori: Toys and Hobbies. Teks: barangku kapan datang ? saya uda lama nunggu . males saya beli lagi,fear,3,0
"Rating: 3. Kategori: Kids and Baby Fashion. Teks: kurang sesuai dengan deskripsi, yang katanya muat untuk 7 13 tahun, anak 10 tahun saja kekecilan. panjangnya juga bukan 78, hanya 75.",fear,3,0
"Rating: 1. Kategori: Toys and Hobbies. Teks: barang basah berair dan bau kwalitas tidak bagus, tidak spt digambar cat nya byk yang terkelupas",anger,2,0
Rating: 5. Kategori: Household. Teks: terima kasih gan. barang diterima aman dan berfungsi baik sesuai pesanan. kondisi aman semua lampu menyala. tambahan packing kardus dan bubble wrap ini sangat membantu.,happy,0,2
Rating: 2. Kategori: Food and Drink. Teks: kok hancur tempenya.saya dikasih yang puing2 tempe.yg utuh hanya beberapa.kecewa sih.kan saya di sini bayar,sadness,4,1
Rating: 1. Kategori: Automotive. Teks: baru dipake eh lampunya sudah mati. sedih sudah,fear,3,2
Rating: 5. Kategori: Household. Teks: ok nih seal tutup nya juga kuat pas di pencet2 untuk keluarin angin dari kantong tidak kebuka. harga murah pula.,happy,0,2
"Rating: 5. Kategori: Party Supplies and Craft. Teks: barang ori, harga murah, seller fast response, ramah, dan barang cepat sampai.",happy,0,0
"Rating: 5. Kategori: Office & Stationery. Teks: pengirimannya cepet banget, aku pesen kemarin hari ini udah sampe. barangnya juga aman, no damage samsek. mantappp?",love,1,4
Rating: 2. Kategori: Body Care. Teks: isi tidak penuh dan tidak ada wangi nya. segel hanya pakai solatip seadanya,sadness,4,2
Rating: 5. Kategori: Toys and Hobbies. Teks: barangnya bagus! kualitas product bagus. harga terjangkau. recomended.,happy,0,2
"Rating: 5. Kategori: Tour and Travel. Teks: proses kirim vouchernya cpt. cm belum check in sih. semoga tidak ada masalah sampai hari h. harganya ok banget dbanding agent sejenis dan sellernya responsif, suka jadinya",love,1,2
"Rating: 1. Kategori: Kids and Baby Fashion. Teks: jam tangan nya rusak, tidak bisa dipakai sampai rumah. anak saya menangis dan kecewa",sadness,4,1
"Rating: 3. Kategori: Gaming. Teks: review jujur ya, port untuk kontroler player 1 nya tidak berfungsi, sudah coba tanya ke seller but no respon. sudah coba reset colok cabut dan pindah2in kontroler tapi tetap tidak berfungsi. thanks",sadness,4,2
Rating: 1. Kategori: Mother and Baby. Teks: sangat kecewa dengan pelayanan nya,sadness,4,4
Rating: 5. Kategori: Property. Teks: udah yang ketiga kali buat disini best banget asli cepat tidak ada obattt?,love,1,2
Rating: 2. Kategori: Women's Fashion. Teks: ukurannya tidak sesuai harapan,sadness,4,4
"Rating: 5. Kategori: Men's Fashion. Teks: seller ramah, pengiriman cepat. tidak nyangka ternyata paketnya bagus banget dan kacamatanya memang sangat berguna buat orang yang sering pakai hp?",happy,0,1
Rating: 5. Kategori: Carpentry. Teks: cepat tiba n kemasan bagus. barangnya juga bagus,happy,0,1
"Rating: 1. Kategori: Beauty. Teks: jumlahnya tidak sesuai dengan promonya. setelah saya terima dibuka, jumlahnya hanya 4 yang seharusnya 5.",fear,3,3
Rating: 4. Kategori: Electronics. Teks: model dan warna aku suka tapi pemasangan sedikit ribet moga ja awet,happy,0,3
Rating: 5. Kategori: Muslim Fashion. Teks: mksh paket sudah sampai dengan cepat bahannya bagus saya suka?,love,1,4
"Rating: 1. Kategori: Books. Teks: konten bukunya banyak yang salah. materi twk banyak yang salah, kunci jawabannya juga. sedih banget padahal buat belajar ?",sadness,4,1
Rating: 1. Kategori: Animal Care. Teks: rusak 3 pcs tidak bisa pakai karena packing asal,anger,2,4
Rating: 1. Kategori: Other Products. Teks: barang nya lama dikirimnya,sadness,4,3
"Rating: 5. Kategori: Food and Drink. Teks: respon penjual cepat, pengiriman cepat dankemasan rapih",happy,0,3
"Rating: 5. Kategori: Carpentry. Teks: mantap, sesuai, cepat sampai, kualitas cakep juga",happy,0,3
"Rating: 1. Kategori: Carpentry. Teks: kualitas buruk sekali, isi juga tidak penuh. sudah lapis 4x juga tetap saja tidak merata hasilnya, kami jadi rugi bayar ongkos tukang. lebih baik beli cat merk lain saja deh, harga memang tidak pernah bohong.",sadness,4,1
"Rating: 5. Kategori: Toys and Hobbies. Teks: barang bagus sesuai harapan,pouchnya mantap cukup bagus.service seller ok buanget.terima kasih barang sesuai iklan",happy,0,2
Rating: 3. Kategori: Animal Care. Teks: tenyata tidak bagus untuk kucing jantan di saluran urine nya . hati2,fear,3,1
Rating: 1. Kategori: Kids and Baby Fashion. Teks: brg udah di terima.pesan ny masing2 1 pcs.tapi yang dtng malah doraemon semya.padahal udah di chat sebelumny.tlg sesuai orderan y.jawab adminny y.tapi dtngny malah lain,sadness,4,2
Rating: 1. Kategori: Carpentry. Teks: besi pengganjal tidak ada.jd tidak bisa mengunci.,sadness,4,0
"Rating: 1. Kategori: Beauty. Teks: barang yang dikirim tdk sesuai, harusnya cat kuku, yang datangnya eyesedo",sadness,4,0
Rating: 3. Kategori: Phones and Tablets. Teks: beda sma yang di gambar. pdahal sudah pernh pesen skali di sni,sadness,4,0
Rating: 5. Kategori: Men's Fashion. Teks: produk anak bangsa yang super keren banget desainnya! very nice and helpful seller! terima kasiiih we love it so muuuuch!,love,1,2
"Rating: 1. Kategori: Carpentry. Teks: br pakai 15mnt sudah rusak, padahal engga jatuh dan tidak kebanting.",fear,3,2
"Rating: 1. Kategori: Toys and Hobbies. Teks: barang jelek, baru juga mau di pakai udah gosong, segel sudah kebuka,",anger,2,2
Rating: 5. Kategori: Mother and Baby. Teks: pengiriman sangat cepat respon penjual juga baik packing amat bangt terima kasih seller,happy,0,0
"Rating: 5. Kategori: Books. Teks: arrived safely! yayy puas banget, thank uuu mizan! cantik banget bukunya. tidak ada defect apapun yuhu, puass! thank youu mizan?",love,1,0
"Rating: 5. Kategori: Kids and Baby Fashion. Teks: kecepatan pengiriman baik,packing rapi,pesanan sesuai,tx seller",happy,0,0
Rating: 1. Kategori: Party Supplies and Craft. Teks: kardus bekas dijual. itupun masih rusak susu nya,anger,2,3
Rating: 3. Kategori: Household. Teks: kurang 2 3 cm sih dari pesanan. panjang sebelah sama agak kurang rapi jahitan bawahnya. diperbaiki lagi kedepannya. thanx,fear,3,4
Rating: 5. Kategori: Phones and Tablets. Teks: mantap sangat bermanfaat,happy,0,3
"Rating: 5. Kategori: Tour and Travel. Teks: harga murah, respon penjual cepat dan ramah. makin sukses ya. trims",happy,0,0
"Rating: 1. Kategori: Electronics. Teks: barangnya saya terima dalam keadaan pecah di bagian sudut, padahal posisi itu dilapis gabus pelindungnya loh. jadi saya berasumsi kalau barangnya memang sudah pecah dari sebelum dikirim, bukan saat ekspedisi. sayang lupa videokan saat unboxing.",sadness,4,1
"Rating: 5. Kategori: Camera. Teks: kualitas bagus, pengirman cepat, dan pelayanan cukup baik. terima kasih",happy,0,3
Rating: 2. Kategori: Books. Teks: kwalitas nya rendah,sadness,4,3
"Rating: 5. Kategori: Household. Teks: produk sesuai, berguna untuk bersihin sampah di jalan depan rumah, pengiriman cepat, respon seller cepat, packing dus bubble wrap tebal. thx",happy,0,0
Rating: 4. Kategori: Women's Fashion. Teks: produknya sesuai gambar,happy,0,1
"Rating: 1. Kategori: Kitchen. Teks: barang rusak, tidak bisa adi charge . sehinga tidak bisa dipakai. respon penjual sangat lambat . saya kecewa sbgi pembeli !",anger,2,4
Rating: 5. Kategori: Health. Teks: barang selalu ok sudah repeat order bbrp kali selalu ok,happy,0,1
"Rating: 5. Kategori: Gaming. Teks: barang sesuai deskripsi dan tersegel original, pengiriman tepat waktu sesuai janji layanan, mantap terima kasih banyak",happy,0,1
Rating: 5. Kategori: Tour and Travel. Teks: tidak ada kendala saat penukaran di jepang. trm ksh,happy,0,1
Rating: 5. Kategori: Party Supplies and Craft. Teks: packaging rapi shg lilin datang tetap utuh response penjual cpt,happy,0,2
"Rating: 5. Kategori: Beauty. Teks: cepat meresap. packaging baik tidak bocor, pengiriman jg cepat, beli karena ntn live di tokped, thanks seller",happy,0,4
"Rating: 5. Kategori: Health. Teks: packingnya rapi, bagus barangnya pengiriman cepat sellernya responsive ok banget deh bakal pesen lagi! makasih seller!",love,1,1
Rating: 5. Kategori: Mother and Baby. Teks: mantulllll?tidak memicu alergi. menggunakan bahan alami. aman untuk bayi . tanpa bahan pengawet.,happy,0,3
"Rating: 4. Kategori: Books. Teks: isi buku sangat berkualitas. buku diterima baik walaupun packaging hanya dibungkus bubble wrap. beruntung tidak basah kehujanan, packaging perlu ditingkatkan keamanannya.",happy,0,2
Rating: 5. Kategori: Kitchen. Teks: barang bagus . .gambar sama aslinya sesuai.,happy,0,4
"Rating: 3. Kategori: Electronics. Teks: kesel ama durasi pengirimannya doang, overall barangnya bagus kok",happy,0,1
Rating: 2. Kategori: Mother and Baby. Teks: belinya transpulmin baby yang sampe transpulmin kids. sorry dksih bintang 2 biar ada perbaikan kedepannya. thx,sadness,4,0
Rating: 5. Kategori: Carpentry. Teks: harga murah qualitas ok respon cepat pengiriman cepat,happy,0,0
Rating: 1. Kategori: Party Supplies and Craft. Teks: barangnya sama sekali tidak sampai. pesan juga balon hati juga beda. tidak sesuai.,sadness,4,2
"Rating: 1. Kategori: Mother and Baby. Teks: pesenan saya tidak di respon, giliran saya cancel langsung di respon dan di kirim. dan juga bicaranya ngajak ribut. kapok saya belanja sprti ini. jika masih ada toko ky gini lagi berhenti saya pakai aplikasi tokped",sadness,4,3
"Rating: 3. Kategori: Books. Teks: bukunya pas dibuka agak kotor gtu, terus ada beberapa penyokan disisi buku",sadness,4,2
Rating: 5. Kategori: Automotive. Teks: sudah diterima dengan baik mantafffffffffffff,love,1,1
"Rating: 1. Kategori: Automotive. Teks: pembelian pertama, pelayanan terburuk. respon lama, kirim lama",anger,2,3
"Rating: 4. Kategori: Camera. Teks: lumayan, sebagai pengguna baru cuman bayar ongkir 6 ribu pengiriman cepet, kualitas harga untuk hp oke asal tidak ada angin kenceng, soalnya materialnya harga nya untuk dslr tidak rekomen",fear,3,1
Rating: 1. Kategori: Kids and Baby Fashion. Teks: kirim celananya tidak sesuai ukuran,sadness,4,0
Rating: 5. Kategori: Electronics. Teks: produknya dipaketkan dengan rapi dan tidak ada cacat. recommended,love,1,2
"Rating: 5. Kategori: Camera. Teks: respon cepat, gosend ke pamulang cepat, dapat diandalkan tepat saat dibutuhkan, kualitas okeee banget untuk harga segitu, hasil juga cukup memuaskan, thank youuu",happy,0,0
Rating: 1. Kategori: Office & Stationery. Teks: ada cacat pada saat sampai di rumah ?,sadness,4,0
Rating: 1. Kategori: Automotive. Teks: saya baru pakai ini karena habiskan stock yang sebelumnya. yang skr kualitasnya buruk karena cair beda dengan yang sebelumnya tdk cair. pdhal di awal saya suka produk ini. disayankan saja kualitasnya turun karena dicampur cairan,fear,3,0
Rating: 1. Kategori: Food and Drink. Teks: amit rasanya ?,anger,2,0
Rating: 2. Kategori: Automotive. Teks: 1 hari masih bagus hasilnya.3 hari kedepan udah tidak bagus lagi.berembun lagi.gak recomended banget,fear,3,4
Rating: 3. Kategori: Electronics. Teks: harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia. kok bisa harganya lebih mahal ya? di struk beda jauh harganya,fear,3,0
Rating: 1. Kategori: Women's Fashion. Teks: jelek banget nyesal jadi nya,anger,2,0
Rating: 4. Kategori: Phones and Tablets. Teks: thanks sukses terus,happy,0,4
"Rating: 5. Kategori: Body Care. Teks: harga ok, pengiriman cepat, packing aman",happy,0,3
"Rating: 1. Kategori: Movies and Music. Teks: secara barang tidak ada masalah, saya bicara tentang respon penjual yang sangat lambat saya sampai mengajukan pembatalan secara tiba2 di respon saran saya tolong responsif dalam penjualan online ini. banyak yang jual sustain keyboard, jadi menurut saya jangan menyepelekan karena toko anda jual sudah banyak. customer butuh kejelasan saat membeli barangnya. dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya. saya kecewa dan kapok belanja disini.",fear,3,2
"Rating: 1. Kategori: Electronics. Teks: respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. payah!",anger,2,1
"Rating: 1. Kategori: Computers and Laptops. Teks: beli 2 ssd, 1 diterima dalam kondisi rusak",sadness,4,4
"Rating: 5. Kategori: Mother and Baby. Teks: kualitas barang bagus, dengan harga yang worth the money.bahan nya halus dan tidak gatal kata istri saya.",happy,0,1
"Rating: 5. Kategori: Books. Teks: cepet nyampe, seller oke",happy,0,1
Rating: 1. Kategori: Food and Drink. Teks: kecewa berat salahnya dimana ini packing atau memang kemasan produknya yang hancur. tidak sangka sekelas pronas bisa seperti ini,sadness,4,1
Rating: 1. Kategori: Toys and Hobbies. Teks: bocor payahlah tidak di periksa dulu,anger,2,1
Rating: 2. Kategori: Movies and Music. Teks: produk yang dikirim berbeda dengan foto yang tertera.,fear,3,1
"Rating: 4. Kategori: Electronics. Teks: mantab, produk sesuai deskripsi, material produk krg rapi, packing aman dan pengiriman cepat, thx seller",happy,0,0
Rating: 2. Kategori: Women's Fashion. Teks: tipis banget dan transparan,sadness,4,1
"Rating: 2. Kategori: Animal Care. Teks: semprotannya tidak berfungsi, sangat mengecewakan",sadness,4,4
"Rating: 5. Kategori: Tour and Travel. Teks: fast respond, sellernya ramah packing rapi pengiriman cepat. recommended",love,1,3
Rating: 5. Kategori: Party Supplies and Craft. Teks: sukaaaaaaaaaaaaaaa dan lucuuuuuu,love,1,4
"Rating: 2. Kategori: Phones and Tablets. Teks: pesan hitam di kirim putih, lama proses pesanan nya",fear,3,3
Rating: 1. Kategori: Books. Teks: buku yang saya pesan terdapat 16 halaman yang kosong. bagaimana cara menukarkannya?,fear,3,2
Rating: 1. Kategori: Office & Stationery. Teks: barang amat sangat mengecewakan tidak layak pakai. jangankan untuk menahan beban 2kg untuk menahan beban nya sendiri ajah tidak mampu alias tidak nempel,sadness,4,3
"Rating: 5. Kategori: Food and Drink. Teks: pelayanan cepat, langganan di toko ini.",happy,0,2
Rating: 5. Kategori: Electronics. Teks: barangnya original . gampang dipakai. ada garansi resmi. penjualnya ramah banget.,happy,0,0
"Rating: 1. Kategori: Sport. Teks: besi disalah satu sisi tidak bisa diatur panjang pendeknya karena sudah dol jadi alat tidak bisa digunakan, mengecewakan sekali",fear,3,2
"Rating: 5. Kategori: Automotive. Teks: produk sesuai deskripsi. berfungsi dengan baik. dapet stiker jg,thx yaa",happy,0,2
"Rating: 1. Kategori: Women's Fashion. Teks: tidak sesuai ekspektasi, ternyata di ol shop lain harga jauh banget lebih murah",sadness,4,3
"Rating: 1. Kategori: Office & Stationery. Teks: kecewa sekali tidak sesuai descripsi, ukuran 90 yard, boong banget, sangat tipis sekali.",sadness,4,0
Rating: 1. Kategori: Movies and Music. Teks: mic nya tidak respon,fear,3,0
Rating: 4. Kategori: Kids and Baby Fashion. Teks: barang oke sesuai pesanan,happy,0,3
Rating: 5. Kategori: Electronics. Teks: barang berfungsi dengan baik. packaging aman . barang mudah digunakan.,happy,0,3
"Rating: 3. Kategori: Camera. Teks: barang sampai dengan selamat, mic berfungsi tapi emang kualitasnya tidak sampai bisa meredam suara di sekitar",sadness,4,0
Rating: 5. Kategori: Toys and Hobbies. Teks: bagus banget.top,love,1,3
Rating: 3. Kategori: Health. Teks: kualitas aroma tidak sesuai ekspektasi,sadness,4,4
Rating: 1. Kategori: Party Supplies and Craft. Teks: penjual lambat respon penjual. barang lama dikirim. keburu basi nih balon.,anger,2,4
Rating: 5. Kategori: Animal Care. Teks: terima kasih kak.paketnya cepat sampai dan kondisinya bagus. semogq makin sukses ya kak.,happy,0,1
"Rating: 5. Kategori: Animal Care. Teks: produknya ok sangat bermanfaat untuk mrnjaga dan merawat kebersihan anabul, sudah langganan beli . terimakasih seller",happy,0,2
Rating: 5. Kategori: Toys and Hobbies. Teks: bisa melempar jauh. sesuai dengan deskripsi produk. selalu ready stock. packing rapi .,happy,0,1
Rating: 1. Kategori: Body Care. Teks: penjual angkuh. yang namanya pembeli itu raja. di layani sebagaimana mestinya. kepuasan pembeli prioritas utama. lah loh? angkuh sombong. makan tuh duet haram. pertama dan terakhir gue belanja di olshop loh cuih!,anger,2,3
"Rating: 1. Kategori: Toys and Hobbies. Teks: kiri pembelian ke 2 saya beli 150pcs . yang kanan pembelian pertama. warna dan kualitas berbeda. pembelin ke 2 bahan tipis, warna tidak secerah pembelian pertama",fear,3,4
"Rating: 1. Kategori: Animal Care. Teks: pesanan sebelumnya barang diterima keadaan baik, tapi pesanan sekarang kemasan sudah robek dan bolong.",fear,3,4
Rating: 5. Kategori: Kitchen. Teks: tajam. kualitas produk bagus. produk original. produk sesuai.,happy,0,3
Rating: 5. Kategori: Automotive. Teks: sedotannya kuat. harganya murah. mudah dibersihkan. kabel listrik panjang.,happy,0,4
"Rating: 1. Kategori: Mother and Baby. Teks: barangnya ancur cuman d bungkus plastik, dengan harga segitu kualitas toko official store tapi barang d terima ancur mah kapok",anger,2,1
"Rating: 3. Kategori: Men's Fashion. Teks: posisi kancing dan lubamg kancing tidak sejajar, jadi saat dikancing bajunya panjang sebelah dan bagian leher tidak rata",sadness,4,0
"Rating: 5. Kategori: Health. Teks: kiriman sudah sampai.proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih.terima kasih, kak",happy,0,1
"Rating: 5. Kategori: Muslim Fashion. Teks: bahan tebal, bagus, cepat sampai, terima kasih",happy,0,4
Rating: 5. Kategori: Office & Stationery. Teks: bagus barangnya udah berkali kali beli di sini,love,1,2
Rating: 2. Kategori: Books. Teks: packingnya tidak rapi ada yang tidak ketutup jadinya kena hujan sekitar 8 buku rusak,sadness,4,0
"Rating: 1. Kategori: Body Care. Teks: beli pepsodent paket 4 pcs tapi yang dikirim 2, di complain malah minta video unboxing. gue tau isinya kurang karena gue buka paketnya! wey kalau gue tau isi paketnya kurang udah gue buat video dari awal!",anger,2,0
"Rating: 1. Kategori: Phones and Tablets. Teks: saya dikasih lcd rusak, di touch tidak bisa, layar awal awal oke tapi dua hari kemudian, ada 3 garis horizontal di tengah layar, besok hari nya layar shadow, akhirnya saya pakai lcd yang lama, penjual banyak alasan, saya sbg pembeli malah disalahkan pada pemasangan. jangan beli disini cukup saya saja jadi korban ?",anger,2,3
"Rating: 4. Kategori: Muslim Fashion. Teks: pengiriman oke, produk datang dalam kondisi baik, jumlah benar tetapi warna salah gapapa makasih yaa",happy,0,2
Rating: 5. Kategori: Muslim Fashion. Teks: jahitan rapi. warnanya cantik . mudah dibentuk.,happy,0,0
"Rating: 5. Kategori: Gaming. Teks: barangnya mantabs bingit,tokonya recommended banget,",love,1,1
Rating: 2. Kategori: Kitchen. Teks: bahan tipis sekali dan cepat habis,sadness,4,2
"Rating: 5. Kategori: Health. Teks: pengiriman kilat, cepet banget nyampenya beli malem dan saat itu juga langsung dikirim. harga juga jauh lbh murah. terima kasih!",love,1,2
Rating: 1. Kategori: Beauty. Teks: barang tidak sampai tapi pesanan sudah diselesaikan karena otomatis,sadness,4,4
"Rating: 5. Kategori: Sport. Teks: nyaman dipakai . enak sih dipakai, kantong belakang ngebantu banget buat nyimpen hape.",happy,0,3
"Rating: 1. Kategori: Food and Drink. Teks: jujur kecewa, udah beli kesekian kali. baru diminum sehari bsknya sudah asem. jadi tidak bisa diminum. mohon dipastikan tgl kadaluarsanya.",sadness,4,0
"Rating: 5. Kategori: Health. Teks: barang ok, sampai lengkap sesuai pesanan, pengemasan sangat rapi dan aman, pengiriman cepat, terima kasih.",happy,0,0
"Rating: 1. Kategori: Automotive. Teks: pengriman lama, bukan dari kurirnya, tapi sellernya yang lemot krim ke ekspedisi nya, dn barang juga kurang 1pcs",anger,2,0
"Rating: 4. Kategori: Books. Teks: ada sedikit cacat, selainnya oke",happy,0,0
Rating: 5. Kategori: Sport. Teks: mantap. pengiriman nya cepat banget. barang oke semua dan berfungsi. kondisi mulus ? mantap. cahaya nya juga terang banget. top markotop,love,1,2
"Rating: 1. Kategori: Beauty. Teks: barang tiba sudah bocor dan botol sudah kosong padahal kardus dan bubble wrap masih utuh. jelas tutup botolnya tidak ada segel. penjual berdalih kesalahan pada pihak ekspedisi dan harus klaim asuransi. saya sudah lengkapi permintaan asuransi upload ktp, foto produk video. tapi klaim todak disetujui dan dana diteruskan ke penjual. sangat kecewa sekelas official store servisnya seperti ini.",sadness,4,2
"Rating: 5. Kategori: Animal Care. Teks: barang ok, sesuai pesanan, pengiriman ok",happy,0,2
Rating: 5. Kategori: Movies and Music. Teks: pesanan sudah diterima dlm keadaan baik dan cpt sampainya. dapat bonus stik.terima kasih seller dan kurir,happy,0,1
"Rating: 5. Kategori: Kids and Baby Fashion. Teks: bahan bagus, kualitas bagus sesuai harga",happy,0,2
Rating: 2. Kategori: Men's Fashion. Teks: tidak sesuai permintaan.udh jelas2 dikasi keterangan orderannya dan di chat biar inget eeh.malah barang yang datang warna tdk sesuai dengan jumlah warna yang diinginkan. pengen cepet ngirim saja ini lapaknya. klo tidak punya stok jangan di approve.,anger,2,0
Rating: 5. Kategori: Camera. Teks: best seller! terima kasih untuk pengiriman cepat! semuanya bekerja! senang memesan dari anda. terima kasih!,happy,0,4
"Rating: 5. Kategori: Gaming. Teks: selalu puas dengan pelayanan seller, pengirimannya cpt dan harga kompetitif.serta mumpung lg ada update next gen",happy,0,2
"Rating: 5. Kategori: Books. Teks: pengiriman cepat, packing rapi dan aman. barang nya sesuai gambar. maaf tidak sempat di foto",happy,0,3
Rating: 1. Kategori: Sport. Teks: barang kurang bagus tipis pokoknya jelek,anger,2,1
Rating: 5. Kategori: Body Care. Teks: pokoknya suka banget lah ama sabun ini,love,1,1
Rating: 5. Kategori: Other Products. Teks: terima kasih barang mantappp,happy,0,3
"Rating: 3. Kategori: Beauty. Teks: kurang pas di wajah kaya kurang keatas gitu, karetnya sakit kelamaan.",fear,3,0
